5,2,AODV,84,P,0,0,0,2,0,0,2953,BENIGN
5,2,AODV,84,P,0,0,0,2,0,0,2915,BENIGN
5,2,AODV,84,P,0,0,0,3,1,0,5359,BENIGN
5,2,AODV,84,P,0,0,0,4,1,0,5359,BENIGN
5,2,AODV,84,P,0,0,0,5,1,0,5359,BENIGN
5,2,AODV,84,P,0,0,0,4,0,0,2975,BENIGN
5,2,AODV,84,P,0,0,0,2,100,0,3000,BENIGN
5,2,AODV,84,P,0,0,0,3,100,0,3000,BENIGN
5,2,AODV,84,P,0,0,0,2,0,0,2974,BENIGN
5,2,AODV,84,P,0,0,0,2,0,0,2970,BENIGN
5,2,AODV,84,P,0,0,0,3,0,0,2974,BENIGN
5,2,AODV,84,P,0,0,0,3,0,0,2970,BENIGN
5,2,AODV,84,P,0,1,0,0,0,0,2000,BENIGN
6,6,AODV,88,Q,1,1,10240,0,0,1,0,MALICIOUS
6,6,AODV,88,Q,1,1,10240,1,0,1,0,BENIGN
6,6,AODV,88,Q,1,1,10240,2,0,1,0,BENIGN
6,6,AODV,84,P,0,0,16384,1,0,0,2997,MALICIOUS
6,6,AODV,88,Q,1,1,10240,3,0,1,0,BENIGN
6,6,AODV,84,P,0,0,0,4,1,0,5279,BENIGN
6,6,AODV,88,Q,1,1,10240,4,0,1,0,BENIGN
6,6,AODV,84,P,0,0,16384,1,0,0,2974,BENIGN
6,6,AODV,88,Q,1,1,10240,5,0,1,0,BENIGN
6,6,AODV,84,P,0,0,16384,1,0,0,2975,BENIGN
6,6,AODV,84,P,0,0,0,6,1,0,5119,BENIGN
6,6,AODV,84,P,0,0,0,2,0,0,2975,BENIGN
6,6,AODV,84,P,0,0,0,3,0,0,2975,BENIGN
6,6,AODV,84,P,0,0,0,4,0,0,2963,BENIGN
6,6,AODV,84,P,0,0,0,2,0,0,2953,BENIGN
6,6,AODV,84,P,0,0,0,2,0,0,2915,BENIGN
6,6,AODV,84,P,0,0,0,3,1,0,5359,BENIGN
6,6,AODV,84,P,0,0,0,4,1,0,5359,BENIGN
6,6,AODV,84,P,0,0,0,5,1,0,5359,BENIGN
6,6,AODV,84,P,0,0,0,6,1,0,5359,BENIGN
6,6,AODV,84,P,0,0,0,3,0,0,2953,BENIGN
6,6,AODV,84,P,0,0,0,4,0,0,2975,BENIGN
6,6,AODV,84,P,0,0,0,3,100,0,3000,BENIGN
6,6,AODV,84,P,0,0,16384,1,100,0,3000,MALICIOUS
6,6,AODV,84,P,0,1,0,0,1,0,2000,MALICIOUS
6,6,AODV,84,P,0,0,0,2,0,0,2974,BENIGN
6,6,AODV,84,P,0,0,0,2,0,0,2970,BENIGN
6,6,AODV,84,P,0,0,0,3,0,0,2974,BENIGN
6,6,AODV,84,P,0,0,0,3,0,0,2970,BENIGN
6,6,AODV,84,P,0,0,0,4,0,0,2974,BENIGN
6,6,AODV,84,P,0,0,0,5,0,0,2963,BENIGN
6,6,AODV,84,P,0,0,0,3,0,0,2915,BENIGN
6,6,AODV,84,P,0,0,0,2,100,0,3000,BENIGN
6,6,AODV,84,P,0,1,0,0,0,0,2000,BENIGN
7,9,AODV,88,Q,1,1,10240,0,0,1,0,BENIGN
7,9,AODV,88,Q,1,1,10240,2,0,1,0,BENIGN
7,9,AODV,88,Q,1,1,10240,3,0,1,0,BENIGN
7,9,AODV,88,Q,1,1,10240,1,0,1,0,BENIGN
7,9,AODV,88,Q,1,1,10240,0,0,1,0,MALICIOUS
7,9,AODV,84,P,0,0,0,2,1,0,5439,BENIGN
7,9,AODV,84,P,0,0,0,3,1,0,5359,BENIGN
7,9,AODV,84,P,0,0,0,2,100,0,2987,BENIGN
7,9,AODV,84,P,0,0,0,2,100,0,2984,BENIGN
7,9,AODV,84,P,0,0,0,2,100,0,2990,BENIGN
7,9,AODV,84,P,0,0,0,2,100,0,3000,BENIGN
7,9,AODV,84,P,0,0,0,3,100,0,2990,BENIGN
